cell_id	fallback
7420	0.1312384456396103
7421	0.904315173625946
7422	0.5939226746559143
7423	0.8913043737411499
7424	0.9753694534301758
7430	0.0677083358168602
7434	1.0
7435	1.0
7436	1.0
7437	1.0
7438	0.15671642124652863
7441	0.17610062658786774
7445	0.0057142856530845165
7447	0.9503759145736694
7450	0.14678898453712463
7451	0.38422390818595886
7452	0.23664122819900513
7458	0.7989130616188049
7460	1.0
7461	0.5517241358757019
7466	1.0
7467	0.1302170306444168
7469	1.0
7470	1.0
7471	0.7761194109916687
7477	0.34659090638160706
7478	0.7947019934654236
7480	1.0
7482	1.0
7483	1.0
7485	0.7333333492279053
7486	0.0021413275972008705
7488	1.0
7489	1.0
7495	0.10638298094272614
7500	0.7431192398071289
7507	0.07236842066049576
7530	0.06122449040412903
7534	0.0703125
7555	0.07960198819637299
7581	0.05319149047136307
7592	0.01652892492711544
7593	0.995555579662323
7597	0.1589958220720291
7600	0.36800000071525574
7617	0.054794520139694214
7622	0.3380281627178192
7626	0.197247713804245
7632	0.0043668122962117195
7633	0.01336302887648344
7635	0.1651376187801361
7637	0.062745101749897
7646	0.104347825050354
7647	0.23413896560668945
7652	0.005847953259944916
7655	0.8765432238578796
7656	1.0
7657	0.837837815284729
7659	1.0
7660	0.4317343235015869
7662	0.34730538725852966
7663	0.3931034505367279
7669	0.7943925261497498
7672	0.3333333432674408
7673	0.9954338073730469
7677	0.018041236326098442
7678	0.9918699264526367
7682	0.9323843121528625
7683	0.9508196711540222
7688	0.07352941483259201
7689	0.04926108196377754
7691	0.4741935431957245
7694	0.8152610659599304
7697	1.0
7699	0.08130080997943878
7701	1.0
7703	1.0
7705	0.10450450330972672
7707	0.05089820176362991
7708	0.6178217530250549
7713	0.0441988967359066
7714	1.0
7716	0.8558558821678162
7718	1.0
7719	1.0
7720	0.8758620619773865
7721	1.0
7722	0.40645161271095276
7724	0.07500000298023224
7726	1.0
7729	1.0
7730	0.10059171915054321
7731	0.04827586188912392
7737	1.0
7740	0.04848484694957733
7751	0.005141388159245253
7754	0.4444444477558136
7757	0.3062330484390259
7758	0.19178082048892975
7760	0.2888889014720917
7761	0.45495495200157166
7764	0.0422535203397274
7766	0.3829457461833954
7767	0.056179776787757874
7768	0.1352112740278244
7769	0.09313725680112839
7770	0.7549406886100769
7815	0.005319148767739534
8018	1.0
8019	1.0
8020	1.0
8021	1.0
8022	0.8571428656578064
8023	1.0
8025	1.0
8026	1.0
8027	1.0
8029	1.0
8030	0.2866666615009308
8031	1.0
8032	0.8183333277702332
8033	1.0
8035	0.6354680061340332
8037	0.04590163752436638
8038	0.6185185313224792
8040	0.22077922523021698
8042	0.0762711837887764
8043	0.9781022071838379
8044	0.24626865983009338
8046	1.0
8047	0.9906542301177979
8048	0.12345679104328156
8049	1.0
8050	1.0
8052	0.6291390657424927
8054	1.0
8057	1.0
8058	0.2513812184333801
8061	1.0
8062	0.7633333206176758
8063	0.1833910048007965
8065	0.8404255509376526
8067	0.21756486594676971
8068	0.31168830394744873
8069	0.9903846383094788
8070	0.07199999690055847
8071	0.8152610659599304
8094	0.24786324799060822
8095	1.0
8096	0.9866666793823242
8098	1.0
8099	1.0
8101	1.0
8104	0.969565212726593
8105	0.09633027762174606
8106	0.7734375
8107	0.7079645991325378
8109	1.0
8111	1.0
8112	1.0
8113	1.0
8114	1.0
8115	0.9599999785423279
8118	0.4938271641731262
8123	1.0
8125	0.844192624092102
8128	0.19254659116268158
8129	0.03759398311376572
8130	1.0
8131	0.9936908483505249
8132	0.507317066192627
8133	0.4442148804664612
8134	0.5480226278305054
8136	0.011594203300774097
8137	0.019283747300505638
8138	0.0835820883512497
8139	1.0
8140	0.9550561904907227
8141	1.0
8142	1.0
8143	0.15810276567935944
8145	1.0
8147	0.04639175161719322
8148	0.18018017709255219
8151	0.2312925159931183
8153	0.10000000149011612
8154	0.09580838680267334
8155	0.22368420660495758
8157	0.034682080149650574
