x_transformed,y_transformed,group
19933.885,18695.018,Innate Lymphoid Cell
19943.564,18656.062,B Cell
19848.732,18657.418,Memory B Cell
19882.152,18661.824,Memory B Cell
19903.637,18661.91,Effector CD4+ αβ T Cell
19918.58,18652.547,Naive Thymus Derived CD4+ αβ T Cell
19935.504,18612.375,Memory B Cell
19913.307,18615.928,Regulatory T Cell
19930.344,18634.482,Regulatory T Cell
19895.576,18599.809,B Cell
19832.682,18590.293,Memory B Cell
19847.746,18603.629,Effector CD4+ αβ T Cell
19865.9,18590.033,Memory B Cell
19871.076,18606.781,B Cell
19896.03,18638.6,Memory B Cell
19826.867,18620.217,Innate Lymphoid Cell
19861.525,18643.615,Memory B Cell
19864.488,18623.662,Memory B Cell
19890.873,18619.518,Memory B Cell
19885.963,18724.91,Naive Thymus Derived CD4+ αβ T Cell
19861.336,18735.191,Memory B Cell
19865.932,18717.11,Stromal Cell
19876.662,18742.03,Memory B Cell
19732.725,18718.266,T Cell
19769.354,18714.166,Naive Thymus Derived CD4+ αβ T Cell
19770.092,18735.186,Innate Lymphoid Cell
19748.49,18732.914,Innate Lymphoid Cell
19728.176,18744.787,Innate Lymphoid Cell
19845.596,18728.326,Endothelial Cell
19787.871,18723.35,Endothelial Cell
19848.92,18709.115,Innate Lymphoid Cell
19805.99,18743.35,Memory B Cell
19813.797,18720.752,Regulatory T Cell
19831.082,18719.475,Memory B Cell
19948.932,18734.326,Erythrocyte
19912.832,18726.947,CD8+ αβ Memory T Cell
19928.568,18741.387,CD4+ αβ Memory T Cell
19798.365,18355.264,Memory B Cell
19773.238,18375.102,Memory B Cell
19824.125,18365.035,Effector CD4+ αβ T Cell
19785.832,18363.951,Memory B Cell
19707.44,18388.145,B Cell
19654.062,18387.066,B Cell
19698.455,18403.996,B Cell
19707.416,18365.947,Memory B Cell
19587.844,18364.12,Memory B Cell
19607.668,18356.969,Stromal Cell
19626.62,18360.88,Memory B Cell
19650.01,18360.795,Memory B Cell
19672.988,18367.135,Regulatory T Cell
19755.768,18383.102,Memory B Cell
19723.72,18398.223,CD4+ αβ Memory T Cell
19727.752,18377.688,Innate Lymphoid Cell
19730.572,18354.568,B Cell
19745.746,18368.084,B Cell
19581.842,18478.8,Memory B Cell
19499.918,18476.844,Memory B Cell
19521.31,18473.373,Memory B Cell
19536.75,18485.266,CD8+ αβ Memory T Cell
19542.033,18466.098,Memory B Cell
19615.488,18478.889,Memory B Cell
19538.18,18425.576,B Cell
19505.945,18454.9,B Cell
19508.682,18429.121,B Cell
19529.762,18450.365,B Cell
19581.055,18452.54,Memory B Cell
19558.318,18447.826,Naive Thymus Derived CD4+ αβ T Cell
19560.084,18468.307,Memory B Cell
19567.422,18426.758,Regulatory T Cell
19632.164,18377.406,Naive B Cell
19572.373,18376.918,Naive Thymus Derived CD4+ αβ T Cell
19587.943,18399.078,Memory B Cell
19602.639,18379.69,Memory B Cell
19632.422,18401.268,B Cell
19505.203,18392.586,Memory B Cell
19485.57,18388.652,Plasmacytoid Dendritic Cell
19511.309,18408.807,Naive Thymus Derived CD4+ αβ T Cell
19489.357,18405.38,B Cell
19523.074,18380.219,B Cell
19755.705,18477.865,CD8+ αβ Memory T Cell
19734.904,18464.77,Effector CD8+ αβ T Cell
19753.139,18460.361,Memory B Cell
19645.572,18417.105,Memory B Cell
19658.014,18455.426,B Cell
19685.078,18466.686,B Cell
19644.334,18442.096,Memory B Cell
19663.979,18433.254,Memory B Cell
19682.174,18420.107,Memory B Cell
19714.705,18477.186,CD1c+ Myeloid Dendritic Cell
19709.707,18426.568,B Cell
19712.377,18451.436,Regulatory T Cell
19740.443,18445.316,Memory B Cell
19745.576,18428.812,CD4+ αβ Memory T Cell
19740.031,18408.55,Regulatory T Cell
19480.271,18362.195,Memory B Cell
19436.38,18363.025,Memory B Cell
19455.014,18367.463,Memory B Cell
19496.982,18375.654,Memory B Cell
19386.121,18368.309,Innate Lymphoid Cell
19344.23,18365.332,CD8+ αβ Memory T Cell
19361.28,18370.562,Stromal Cell
19379.602,18394.03,CD4+ αβ Memory T Cell
19355.967,18403.26,Innate Lymphoid Cell
19404.643,18399.197,Effector CD4+ αβ T Cell
19468.629,18383.7,Memory B Cell
19438.898,18408.105,Effector CD4+ αβ T Cell
19444.06,18389.918,Memory B Cell
19462.504,18402.553,Naive Thymus Derived CD4+ αβ T Cell
19378.766,18412.95,Memory B Cell
19379.389,18449.791,Innate Lymphoid Cell
19374.992,18429.736,Memory B Cell
19340.648,18461.133,Memory B Cell
19314.404,18459.406,Regulatory T Cell
19349.434,18424.572,B Cell
19315.746,18419.938,Endothelial Cell
19329.096,18440.143,B Cell
19373.87,18475.92,Naive Thymus Derived CD4+ αβ T Cell
19331.936,18483.443,CD4+ αβ Memory T Cell
19355.861,18480.133,Macrophage
19479.895,18459.441,Memory B Cell
19476.633,18489.232,B Cell
19441.416,18482.877,Endothelial Cell
19440.393,18460.006,Memory B Cell
19464.58,18470.318,Memory B Cell
19414.684,18428.873,Memory B Cell
19397.414,18423.61,CD4+ αβ Memory T Cell
19398.203,18445.836,Naive Thymus Derived CD4+ αβ T Cell
19422.152,18463.773,Memory B Cell
19400.541,18467.754,B Cell
19419.943,18483.922,B Cell
19477.994,18418.902,Memory B Cell
19445.752,18443.234,B Cell
19478.625,18440.37,Memory B Cell
19456.367,18427.115,Hematopoietic Stem Cell
19516.508,18496.21,B Cell
19494.686,18503.982,CD4+ αβ Memory T Cell
19517.92,18514.7,Memory B Cell
19507.395,18531.209,Memory B Cell
19478.107,18529.875,Naive Thymus Derived CD4+ αβ T Cell
19491.93,18540.508,CD141+ Myeloid Dendritic Cell
19518.686,18547.494,Regulatory T Cell
19498.355,18558.557,Memory B Cell
19518.24,18564.322,Naive Thymus Derived CD4+ αβ T Cell
19097.941,18495.682,Regulatory T Cell
19053.182,18523.648,Endothelial Cell
19051.363,18497.682,Endothelial Cell
19080.227,18517.559,Memory B Cell
18883.12,18561.049,B Cell
18848.977,18501.172,Innate Lymphoid Cell
18876.863,18496.41,B Cell
18867.672,18516.21,Mature NK T Cell
18868.629,18545.166,Effector CD4+ αβ T Cell
18877.451,18580.783,Endothelial Cell
19033.098,18536.291,B Cell
19011.205,18533.191,B Cell
19027.607,18510.295,Innate Lymphoid Cell
19233.578,18508.752,T Cell
19203.889,18505.375,Stromal Cell
19206.17,18526.152,T Cell
19158.266,18568.549,B Cell
19078.59,18543.225,Memory B Cell
19146.773,18586.984,Effector CD4+ αβ T Cell
19184.451,18516.135,Stromal Cell
19127.717,18493.225,Macrophage
19137.4,18517.832,Naive Thymus Derived CD4+ αβ T Cell
19156.068,18514.627,Endothelial Cell
19167.367,18499.46,Naive Thymus Derived CD4+ αβ T Cell
19196.541,18549.037,Naive Thymus Derived CD4+ αβ T Cell
19179.455,18537.764,Naive Thymus Derived CD4+ αβ T Cell
19190.906,18578.557,Innate Lymphoid Cell
19269.908,18569.973,Naive Thymus Derived CD4+ αβ T Cell
19313.502,18587.42,Innate Lymphoid Cell
19294.248,18583.604,Naive B Cell
19238.621,18549.297,T Cell
19294.676,18536.166,Innate Lymphoid Cell
19252.69,18508.26,Naive Thymus Derived CD4+ αβ T Cell
19258.322,18532.066,B Cell
19276.875,18516.375,Endothelial Cell
19404.6,18546.06,CD8+ αβ Memory T Cell
19396.182,18517.771,Endothelial Cell
19344.588,18570.549,Naive Thymus Derived CD4+ αβ T Cell
19355.6,18518.527,Memory B Cell
19363.81,18533.998,T Cell
19382.832,18528.979,Regulatory T Cell
19381.928,18492.3,Innate Lymphoid Cell
19320.395,18498.852,Effector CD4+ αβ T Cell
19347.01,18499.703,Memory B Cell
19369.861,18504.928,Innate Lymphoid Cell
19402.318,18498.305,Macrophage
19488.969,18575.8,B Cell
19463.35,18584.646,B Cell
19473.182,18560.803,CD4+ αβ Memory T Cell
19428.264,18543.695,Effector CD4+ αβ T Cell
19417.451,18523.303,Effector CD4+ αβ T Cell
19428.156,18504.992,Memory B Cell
19447.826,18561.562,Naive Thymus Derived CD4+ αβ T Cell
19386.63,18565.041,B Cell
19410.307,18571.684,Naive B Cell
19429.148,18566.486,Effector CD4+ αβ T Cell
19438.393,18583.838,Memory B Cell
19470.01,18511.668,B Cell
19445.412,18525.652,Naive B Cell
19455.7,18496.244,Memory B Cell
19459.04,18544.328,Innate Lymphoid Cell
19811.834,18582.434,Memory B Cell
19741.502,18584.213,Memory B Cell
19761.824,18574.033,Memory B Cell
19795.293,18567.7,Memory B Cell
19779.586,18529.832,B Cell
19757.85,18524.154,B Cell
19764.771,18535.078,Endothelial Cell
19774.37,18551.508,Regulatory T Cell
19746.865,18555.479,CD141+ Myeloid Dendritic Cell
19574.291,18546.082,Memory B Cell
19553.143,18580.8,Memory B Cell
19562.873,18561.527,Effector CD4+ αβ T Cell
19542.809,18550.477,Stromal Cell
19533.018,18572.805,CD4+ αβ Memory T Cell
19534.2,18531.639,Innate Lymphoid Cell
19574.768,18496.299,B Cell
19539.604,18507.682,Memory B Cell
19555.559,18487.252,Memory B Cell
19559.803,18510.404,Memory B Cell
19650.92,18548.219,CD4+ αβ Memory T Cell
19627.629,18566.418,Naive B Cell
19630.775,18544.57,Memory B Cell
19644.95,18570.457,Innate Lymphoid Cell
19610.94,18573.479,Memory B Cell
19589.176,18577.373,Memory B Cell
19596.48,18555.31,Memory B Cell
19611.264,18543.238,CD8+ αβ Memory T Cell
19635.924,18501.201,Memory B Cell
19594.588,18495.496,Naive Thymus Derived CD4+ αβ T Cell
19611.64,18499.06,Memory B Cell
19647.215,18520.47,B Cell
19582.742,18518.654,B Cell
19601.264,18523.855,B Cell
19624.568,18521.44,Memory B Cell
19736.432,18521.049,Memory B Cell
19708.822,18540.705,CD4+ αβ Memory T Cell
19727.732,18538.455,B Cell
19669.4,18531.887,Memory B Cell
19671.63,18514.232,Memory B Cell
19724.89,18579.465,CD141+ Myeloid Dendritic Cell
19672.328,18553.19,Memory B Cell
19698.521,18555.13,B Cell
19707.486,18579.826,B Cell
19725.61,18563.86,Memory B Cell
19916.791,18221.059,B Cell
19853.018,18239.344,Innate Lymphoid Cell
19856.863,18216.281,B Cell
19876.77,18229.494,Memory B Cell
19877.02,18203.164,Memory B Cell
19896.244,18215.195,Memory B Cell
19789.201,18235.174,Memory B Cell
19784.21,18206.424,Naive Thymus Derived CD4+ αβ T Cell
19778.766,18274.098,Endothelial Cell
19781.957,18253.588,Memory B Cell
19835.672,18219.215,CD4+ αβ Memory T Cell
19824.379,18231.418,Memory B Cell
19822.37,18203.69,B Cell
19841.982,18262.281,Memory B Cell
19804.475,18241.447,Memory B Cell
19807.645,18272.549,B Cell
19816.947,18251.207,Memory B Cell
19909.79,18258.729,Memory B Cell
19875.691,18253.957,B Cell
19887.424,18270.818,Memory B Cell
19769.484,18238.81,CD4+ αβ Memory T Cell
19767.566,18219.412,Naive B Cell
19754.576,18239.2,Memory B Cell
19758.602,18262.416,Memory B Cell
19740.756,18272.76,Memory B Cell
19716.893,18267.967,Memory B Cell
19723.506,18244.965,Naive B Cell
19738.248,18255.25,Regulatory T Cell
19733.95,18211.74,Memory B Cell
19698.861,18214.852,Memory B Cell
19714.082,18230.695,CD4+ αβ Memory T Cell
19735.67,18232.229,Memory B Cell
19805.115,18314.266,Regulatory T Cell
19749.36,18311.12,Naive Thymus Derived CD4+ αβ T Cell
19771.299,18311.94,Memory B Cell
19781.16,18297.514,Memory B Cell
19804.736,18295.18,Memory B Cell
19725.725,18310.031,Memory B Cell
19668.896,18312.586,Memory B Cell
19684.701,18304.227,Memory B Cell
19704.482,18319.262,Memory B Cell
19760.516,18283.795,Memory B Cell
19702.129,18291.277,Memory B Cell
19725.396,18287.367,Regulatory T Cell
19744.23,18294.037,Naive B Cell
19770.713,18345.191,CD8+ αβ Memory T Cell
19716.54,18337.863,Innate Lymphoid Cell
19742.47,18335.822,Memory B Cell
19759.738,18327.783,Memory B Cell
19859.14,18313.488,Memory B Cell
19829.355,18309.209,CD4+ αβ Memory T Cell
19829.566,18289.006,Memory B Cell
19854.893,18292.227,Naive B Cell
19816.256,18342.729,Effector CD4+ αβ T Cell
19798.328,18329.87,Memory B Cell
19859.203,18335.754,CD1c+ Myeloid Dendritic Cell
19837.963,18349.955,Macrophage
19835.02,18328.338,Macrophage
19375.543,18345.541,Regulatory T Cell
19344.23,18325.053,Regulatory T Cell
19349.855,18341.686,Memory B Cell
19366.371,18326.398,Regulatory T Cell
19329.674,18335.982,Memory B Cell
19222.143,18333.621,Memory B Cell
19251.258,18341.004,Stromal Cell
19272.236,18334.432,Innate Lymphoid Cell
19380.07,18294.38,Naive B Cell
19319.969,18310.697,Plasma Cell
19347.36,18295.223,Endothelial Cell
19358.473,18308.834,CD8+ αβ Memory T Cell
19416.014,18320.105,Memory B Cell
19404.84,18351.947,Endothelial Cell
19424.531,18340.713,B Cell
19389.924,18330.865,Regulatory T Cell
19398.914,18314.547,Regulatory T Cell
19282.334,18290.139,Memory B Cell
19241.49,18290.873,Effector CD4+ αβ T Cell
19260.863,18276.977,CD4+ αβ Memory T Cell
19272.867,18310.78,Effector CD4+ αβ T Cell
19306.447,18288.291,Naive Thymus Derived CD4+ αβ T Cell
19246.932,18218.947,Memory B Cell
19218.672,18246.799,Naive Thymus Derived CD4+ αβ T Cell
19232.943,18248.668,Innate Lymphoid Cell
19238.117,18237.611,Naive Thymus Derived CD4+ αβ T Cell
19297.193,18233.904,Hematopoietic Stem Cell
19268.041,18233.193,Macrophage
19277.826,18211.455,Endothelial Cell
19416.252,18277.697,Effector CD4+ αβ T Cell
19396.096,18274.904,Effector CD4+ αβ T Cell
19405.203,18294.88,Naive Thymus Derived CD4+ αβ T Cell
19293.926,18253.836,Innate Lymphoid Cell
19284.914,18268.992,Memory B Cell
19312.17,18263.855,Innate Lymphoid Cell
19360.71,18278.914,Memory B Cell
19330.365,18258.03,CD8+ αβ Memory T Cell
19340.727,18276.145,CD4+ αβ Memory T Cell
19346.768,18250.896,Innate Lymphoid Cell
19572.191,18234.193,Regulatory T Cell
19519.127,18232.506,Innate Lymphoid Cell
19526.893,18259.297,Hematopoietic Stem Cell
19539.562,18236.107,Naive B Cell
19547.672,18252.074,Innate Lymphoid Cell
19566.674,18258.88,Memory B Cell
19483.486,18264.129,CD8+ αβ Memory T Cell
19467.656,18242.252,B Cell
19460.8,18263.932,Memory B Cell
19491.19,18247.35,Memory B Cell
19506.266,18209.71,Macrophage
19481.994,18220.137,B Cell
19496.086,18230.234,Macrophage
19488.557,18201.383,Endothelial Cell
19549.559,18274.53,Naive Thymus Derived CD4+ αβ T Cell
19481.686,18281.4,B Cell
19510.55,18279.172,Memory B Cell
19535.354,18287.453,Memory B Cell
19453.574,18210.275,Naive Thymus Derived CD4+ αβ T Cell
19344.633,18210.621,Stromal Cell
19361.205,18204.191,Naive Thymus Derived CD4+ αβ T Cell
19387.482,18198.22,Hematopoietic Stem Cell
19402.588,18203.195,Endothelial Cell
19426.863,18210.645,B Cell
19438.896,18265.842,Naive B Cell
19410.574,18255.115,Stromal Cell
19400.389,18229.115,Memory B Cell
19420.725,18236.406,Effector CD4+ αβ T Cell
19439.178,18244.838,B Cell
19441.523,18225.992,Memory B Cell
19455.95,18279.379,Naive Thymus Derived CD4+ αβ T Cell
19432.342,18285.607,Memory B Cell
19447.588,18293.855,Naive Thymus Derived CD4+ αβ T Cell
19536.12,18322.285,Memory B Cell
19500.488,18337.79,Memory B Cell
19500.873,18301.416,Innate Lymphoid Cell
19512.201,18326.562,CD4+ αβ Memory T Cell
19520.818,18304.762,Memory B Cell
19476.045,18300.271,B Cell
19435.318,18310.428,CD4+ αβ Memory T Cell
19460.41,18312.207,B Cell
19486.834,18345.904,Hematopoietic Stem Cell
19442.688,18345.156,Memory B Cell
19452.309,18329.355,Memory B Cell
19466.047,18344.203,CD4+ αβ Memory T Cell
19479.861,18325.252,CD4+ αβ Memory T Cell
19494.49,18318.52,Memory B Cell
19697.873,18247.396,CD8+ αβ Memory T Cell
19680.033,18217.434,Memory B Cell
19676.855,18247.53,Memory B Cell
19680.613,18276.896,CD141+ Myeloid Dendritic Cell
19658.586,18273.072,CD141+ Myeloid Dendritic Cell
19642.258,18266.926,Memory B Cell
19640.668,18234.34,Regulatory T Cell
19654.527,18247.828,Memory B Cell
19645.852,18212.328,Memory B Cell
19660.791,18223.111,Memory B Cell
19627.549,18218.479,Naive B Cell
19626.129,18279.705,CD4+ αβ Memory T Cell
19590.318,18278.947,CD8+ αβ Memory T Cell
19607.643,18272.12,Memory B Cell
19595.682,18235.758,Hematopoietic Stem Cell
19589.777,18255.602,Memory B Cell
19588.639,18214.486,Memory B Cell
19624.436,18201.73,Memory B Cell
19626.33,18253.531,B Cell
19607.23,18250.56,Memory B Cell
19615.717,18229.342,B Cell
19685.924,18331.736,Memory B Cell
19664.652,18344.33,Memory B Cell
19688.527,18351.738,Memory B Cell
19606.219,18334.574,Hematopoietic Stem Cell
19574.803,18341.291,CD1c+ Myeloid Dendritic Cell
19592.309,18323.55,Memory B Cell
19653.809,18302.674,Endothelial Cell
19603.098,18302.69,Effector CD4+ αβ T Cell
19620.094,18307.867,Memory B Cell
19637.775,18293.445,Memory B Cell
19649.414,18325.43,Memory B Cell
19624.785,18339.74,CD8+ αβ Memory T Cell
19630.12,18316.607,Memory B Cell
19641.432,18344.715,B Cell
17499.143,18894.402,Innate Lymphoid Cell
17470.355,18886.467,Naive B Cell
17486.525,18873.896,Regulatory T Cell
17491.852,18858.395,Non Classical Monocyte
17449.414,18883.074,Hematopoietic Stem Cell
17302.033,18876.738,CD1c+ Myeloid Dendritic Cell
17324.367,18910.943,Macrophage
17436.791,18903.79,Innate Lymphoid Cell
17369.574,18894.58,Endothelial Cell
17312.305,18763.143,Macrophage
17358.135,18775.773,B Cell
17280.414,18751.281,CD8+ αβ Memory T Cell
17320.562,18783.727,Innate Lymphoid Cell
17276.21,18804.121,Macrophage
17272.854,18876.723,Innate Lymphoid Cell
17269.31,18836.283,B Cell
17274.17,18777.93,Naive B Cell
17320.69,18800.848,CD1c+ Myeloid Dendritic Cell
17286.62,18862.24,Innate Lymphoid Cell
17295.898,18785.72,Plasma Cell
17292.404,18819.05,CD141+ Myeloid Dendritic Cell
17322.195,18819.375,Memory B Cell
17466.76,18806.924,Macrophage
17486.64,18838.785,Innate Lymphoid Cell
17460.422,18756.154,B Cell
17492.979,18822.004,Effector CD4+ αβ T Cell
17509.914,18810.332,Stromal Cell
17385.17,18799.877,Innate Lymphoid Cell
17338.43,18828.498,Naive B Cell
17347.041,18802.594,CD4+ αβ Memory T Cell
17359.045,18820.44,Regulatory T Cell
17367.01,18799.05,Memory B Cell
17427.621,18768.447,T Cell
17388.758,18773.133,CD141+ Myeloid Dendritic Cell
17403.178,18791.295,Memory B Cell
17411.535,18775.752,B Cell
17411.225,18751.717,Memory B Cell
17200.988,18812.648,B Cell
17186.018,18855.43,Memory B Cell
17185.818,18877.336,CD1c+ Myeloid Dendritic Cell
17176.523,18793.021,Innate Lymphoid Cell
17183.877,18808.652,Memory B Cell
17186.473,18828.127,CD4+ αβ Memory T Cell
17125.084,18791.562,Effector CD8+ αβ T Cell
17104.682,18890.396,Non Classical Monocyte
17113.295,18821.523,CD1c+ Myeloid Dendritic Cell
17104.379,18794.787,Naive B Cell
17160.906,18816.852,CD141+ Myeloid Dendritic Cell
17141.943,18803.807,Memory B Cell
17142.748,18835.832,Mast Cell
17149.125,18786.002,Memory B Cell
17260.756,18758.074,Plasma Cell
17214.102,18751.762,Macrophage
17245.236,18771.281,Endothelial Cell
17223.447,18814.818,Memory B Cell
17213.375,18841.658,Macrophage
17213.973,18800.498,T Cell
17216.44,18783.342,Stromal Cell
17257.008,18794.686,Macrophage
17235.807,18860.232,Stromal Cell
17235.57,18798.717,Naive Thymus Derived CD4+ αβ T Cell
17241.68,18784.469,Innate Lymphoid Cell
17252.443,18821.61,Innate Lymphoid Cell
17303.488,18693.65,Memory B Cell
17293.521,18672.85,Endothelial Cell
17289.057,18711.477,Plasma Cell
17302.256,18726.166,Plasma Cell
17286.533,18609.717,Stromal Cell
17237.465,18588.04,Endothelial Cell
17254.555,18577.668,Mast Cell
17296.334,18756.629,Macrophage
17237.613,18749.014,Memory B Cell
17045.05,18635.445,Effector CD4+ αβ T Cell
17028.35,18614.266,Memory B Cell
17037.064,18584.996,Effector CD4+ αβ T Cell
17013.877,18629.791,Plasma Cell
16944.684,18631.611,Stromal Cell
16956.617,18615.35,Memory B Cell
16966.36,18592.236,B Cell
17006.47,18602.71,Stromal Cell
17019.54,18675.312,Effector CD4+ αβ T Cell
17033.906,18693.992,Endothelial Cell
17017.785,18700.408,B Cell
17019.277,18647.908,Plasma Cell
16966.686,18663.002,Innate Lymphoid Cell
16988.143,18682.41,Regulatory T Cell
16994.346,18658.95,Plasma Cell
17039.496,18657.338,Plasma Cell
17078.74,18712.605,CD1c+ Myeloid Dendritic Cell
17057.156,18715.908,CD1c+ Myeloid Dendritic Cell
17060.424,18731.318,Effector CD8+ αβ T Cell
17074.81,18742.564,CD1c+ Myeloid Dendritic Cell
17038.85,18718.281,Stromal Cell
17009.826,18729.244,Innate Lymphoid Cell
17030.607,18742.707,CD8+ αβ Memory T Cell
17045.469,18753.346,Memory B Cell
17230.383,18710.256,Effector CD4+ αβ T Cell
17177.297,18716.074,T Cell
17213.215,18730.686,Stromal Cell
17160.855,18728.568,Plasma Cell
17101.742,18707.768,Macrophage
17126.646,18697.953,CD8+ αβ Memory T Cell
17145.977,18696.953,Regulatory T Cell
17150.166,18713.918,Naive Thymus Derived CD4+ αβ T Cell
17208.377,18580.52,CD8+ αβ Memory T Cell
17108.135,18577.744,Memory B Cell
17176.225,18605.088,CD8+ αβ Memory T Cell
17189.154,18586.424,Memory B Cell
17194.21,18618.623,Stromal Cell
17487.086,18745.508,Memory B Cell
17470.629,18726.46,Stromal Cell
17490.793,18721.195,Memory B Cell
17443.264,18728.703,Memory B Cell
17428.71,18740.207,Innate Lymphoid Cell
17409.164,18732.326,Innate Lymphoid Cell
17465.729,18658.49,Memory B Cell
17412.828,18635.768,Mature NK T Cell
